id,team,year,career_game_count,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,player_id,match_date,fantasy_points,margin
506198,West Coast Eagles,2000.0,35.0,Brisbane Lions,13,L,37.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,84.0,45968.0,2000-06-03,15.0,-84.0
531162,Adelaide Crows,2001.0,25.0,Collingwood Magpies,13,L,38.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,84.0,45539.0,2001-06-30,15.0,-2.0
554854,Brisbane Lions,2001.0,74.0,Hawthorn Hawks,13,W,15.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,84.0,45747.0,2001-06-29,16.0,87.0
513846,Brisbane Lions,2001.0,59.0,Hawthorn Hawks,13,W,5.0,7.0,4.0,3.0,5.0,2.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,7.0,0.0,3.0,1.0,0.0,0.0,84.0,45864.0,2001-06-29,68.0,87.0
503657,Brisbane Lions,2001.0,239.0,Hawthorn Hawks,13,W,11.0,6.0,1.0,6.0,7.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,7.0,4.0,1.0,1.0,2.0,0.0,0.0,84.0,45695.0,2001-06-29,51.0,87.0
583604,Essendon Bombers,2001.0,148.0,Fremantle Dockers,13,W,6.0,13.0,5.0,6.0,14.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0,0.0,8.0,12.0,1.0,0.0,2.0,5.0,0.0,84.0,45955.0,2001-06-30,71.0,46.0
533246,Essendon Bombers,2001.0,64.0,Fremantle Dockers,13,W,7.0,15.0,9.0,7.0,17.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,16.0,0.0,1.0,2.0,2.0,0.0,84.0,45890.0,2001-06-30,100.0,46.0
523561,Geelong Cats,2001.0,66.0,Sydney Swans,13,W,9.0,5.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,8.0,2.0,1.0,2.0,0.0,0.0,84.0,45357.0,2001-07-01,55.0,19.0
501701,Geelong Cats,2001.0,59.0,Sydney Swans,13,W,3.0,7.0,3.0,5.0,7.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,5.0,8.0,0.0,0.0,2.0,0.0,0.0,84.0,45604.0,2001-07-01,38.0,19.0
556527,Hawthorn Hawks,2001.0,152.0,Brisbane Lions,13,L,34.0,7.0,5.0,9.0,11.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,11.0,5.0,1.0,0.0,2.0,0.0,0.0,84.0,45552.0,2001-06-29,54.0,-87.0
527354,Hawthorn Hawks,2001.0,118.0,Brisbane Lions,13,L,17.0,13.0,5.0,5.0,10.0,1.0,0.0,1.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,3.0,8.0,1.0,0.0,2.0,1.0,0.0,84.0,45422.0,2001-06-29,81.0,-87.0
510461,Hawthorn Hawks,2001.0,84.0,Brisbane Lions,13,L,19.0,6.0,3.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,84.0,45487.0,2001-06-29,41.0,-87.0
540710,Melbourne Demons,2001.0,64.0,West Coast Eagles,13,L,23.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,84.0,45721.0,2001-07-01,28.0,-7.0
591325,St Kilda Saints,1992.0,137.0,Carlton Blues,21,L,23.0,11.0,5.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45682.0,1992-08-09,59.0,-35.0
530305,Port Adelaide Power,2001.0,128.0,North Melbourne Kangaroos,13,L,2.0,4.0,5.0,8.0,7.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,7.0,0.0,0.0,2.0,0.0,0.0,84.0,45942.0,2001-06-30,49.0,-22.0
540017,St Kilda Saints,2001.0,16.0,Richmond Tigers,13,L,22.0,6.0,4.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,84.0,45344.0,2001-07-01,41.0,-39.0
562001,Sydney Swans,2001.0,101.0,Geelong Cats,13,L,23.0,6.0,2.0,5.0,10.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,84.0,45773.0,2001-07-01,32.0,-19.0
543746,Sydney Swans,2001.0,79.0,Geelong Cats,13,L,22.0,4.0,2.0,6.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0,2.0,0.0,0.0,84.0,45851.0,2001-07-01,38.0,-19.0
506220,West Coast Eagles,2001.0,57.0,Melbourne Demons,13,W,37.0,5.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,84.0,45968.0,2001-07-01,26.0,7.0
71940,St Kilda Saints,2001.0,11.0,Richmond Tigers,13,L,24.0,2.0,1.0,5.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,84.0,44239.0,2001-07-01,26.0,-39.0
564415,West Coast Eagles,2001.0,43.0,Melbourne Demons,13,W,22.0,2.0,1.0,1.0,-2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,84.0,45435.0,2001-07-01,17.0,7.0
562910,Western Bulldogs,2001.0,43.0,Carlton Blues,13,L,30.0,7.0,5.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,84.0,45838.0,2001-06-30,38.0,-61.0
80394,Western Bulldogs,2001.0,6.0,Carlton Blues,13,L,29.0,9.0,5.0,5.0,9.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,84.0,43888.0,2001-06-30,53.0,-61.0
516938,Adelaide Crows,2002.0,57.0,West Coast Eagles,13,L,24.0,8.0,2.0,2.0,5.0,6.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,7.0,4.0,1.0,2.0,2.0,1.0,0.0,84.0,45396.0,2002-06-30,67.0,-18.0
105780,Brisbane Lions,2002.0,28.0,Carlton Blues,13,W,30.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,4.0,1.0,0.0,5.0,0.0,0.0,84.0,43615.0,2002-06-29,31.0,15.0
503679,Brisbane Lions,2002.0,261.0,Carlton Blues,13,W,11.0,7.0,4.0,3.0,5.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,84.0,45695.0,2002-06-29,43.0,15.0
554878,Brisbane Lions,2002.0,98.0,Carlton Blues,13,W,15.0,7.0,5.0,8.0,10.0,0.0,0.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,7.0,6.0,0.0,0.0,6.0,1.0,0.0,84.0,45747.0,2002-06-29,62.0,15.0
549735,Brisbane Lions,2002.0,151.0,Carlton Blues,13,W,23.0,11.0,7.0,4.0,10.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,7.0,8.0,4.0,1.0,3.0,4.0,0.0,84.0,45669.0,2002-06-29,72.0,15.0
513871,Brisbane Lions,2002.0,84.0,Carlton Blues,13,W,5.0,10.0,4.0,8.0,13.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,16.0,0.0,1.0,1.0,2.0,0.0,84.0,45864.0,2002-06-29,56.0,15.0
514781,Carlton Blues,2002.0,38.0,Brisbane Lions,13,L,25.0,10.0,4.0,1.0,6.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,3.0,2.0,0.0,0.0,84.0,45513.0,2002-06-29,59.0,-15.0
472859,Fremantle Dockers,2002.0,13.0,Sydney Swans,13,L,35.0,2.0,4.0,6.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,84.0,44928.0,2002-06-30,28.0,-77.0
119805,Geelong Cats,2002.0,3.0,Richmond Tigers,13,W,20.0,9.0,4.0,4.0,8.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,84.0,44161.0,2002-06-29,63.0,42.0
587035,Brisbane Lions,2005.0,164.0,West Coast Eagles,16,L,20.0,16.0,4.0,8.0,24.0,0.0,1.0,0.0,2.0,2.0,6.0,2.0,3.0,1.0,1.0,0.0,5.0,18.0,0.0,0.0,2.0,3.0,2.0,95.0,45359.0,2005-07-16,77.0,-23.0
510484,Hawthorn Hawks,2002.0,107.0,St Kilda Saints,13,W,19.0,6.0,1.0,3.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,84.0,45487.0,2002-06-30,28.0,9.0
527376,Hawthorn Hawks,2002.0,140.0,St Kilda Saints,13,W,17.0,9.0,4.0,2.0,6.0,1.0,0.0,0.0,5.0,2.0,3.0,1.0,5.0,1.0,2.0,0.0,7.0,4.0,1.0,2.0,4.0,1.0,0.0,84.0,45422.0,2002-06-30,64.0,9.0
539938,Hawthorn Hawks,2002.0,85.0,St Kilda Saints,13,W,20.0,10.0,7.0,6.0,11.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,13.0,0.0,1.0,3.0,0.0,0.0,84.0,45825.0,2002-06-30,67.0,9.0
551556,Hawthorn Hawks,2002.0,39.0,St Kilda Saints,13,W,13.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,84.0,45799.0,2002-06-30,37.0,9.0
556552,Hawthorn Hawks,2002.0,177.0,St Kilda Saints,13,W,34.0,8.0,3.0,11.0,14.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,7.0,12.0,0.0,1.0,4.0,4.0,0.0,84.0,45552.0,2002-06-30,81.0,9.0
540732,Melbourne Demons,2002.0,86.0,Essendon Bombers,13,L,23.0,14.0,4.0,4.0,13.0,0.0,0.0,1.0,3.0,1.0,7.0,3.0,2.0,2.0,1.0,0.0,7.0,10.0,0.0,0.0,2.0,2.0,0.0,84.0,45721.0,2002-06-28,65.0,-12.0
34756,North Melbourne Kangaroos,2002.0,16.0,Collingwood Magpies,13,L,40.0,6.0,3.0,4.0,5.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,3.0,1.0,0.0,84.0,45071.0,2002-06-29,40.0,-33.0
530328,Port Adelaide Power,2002.0,151.0,Western Bulldogs,13,W,2.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,0.0,0.0,84.0,45942.0,2002-06-29,43.0,46.0
501993,Port Adelaide Power,2002.0,106.0,Western Bulldogs,13,W,29.0,16.0,7.0,12.0,23.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,1.0,1.0,1.0,0.0,6.0,23.0,1.0,0.0,1.0,3.0,0.0,84.0,45643.0,2002-06-29,99.0,46.0
24310,Richmond Tigers,2002.0,5.0,Geelong Cats,13,L,35.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,1.0,0.0,84.0,44590.0,2002-06-29,38.0,-42.0
591501,St Kilda Saints,2002.0,313.0,Hawthorn Hawks,13,L,23.0,9.0,1.0,4.0,10.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,84.0,45682.0,2002-06-30,22.0,-9.0
540030,St Kilda Saints,2002.0,29.0,Hawthorn Hawks,13,L,22.0,7.0,3.0,5.0,10.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,84.0,45344.0,2002-06-30,56.0,-9.0
562022,Sydney Swans,2002.0,122.0,Fremantle Dockers,13,W,23.0,5.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,84.0,45773.0,2002-06-30,38.0,77.0
534100,West Coast Eagles,2002.0,183.0,Adelaide Crows,13,W,6.0,8.0,4.0,7.0,10.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,5.0,10.0,0.0,0.0,3.0,0.0,0.0,84.0,45331.0,2002-06-30,62.0,18.0
590788,Western Bulldogs,2002.0,148.0,Port Adelaide Power,13,L,35.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,84.0,45656.0,2002-06-29,40.0,-46.0
80408,Western Bulldogs,2002.0,20.0,Port Adelaide Power,13,L,9.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,84.0,43888.0,2002-06-29,37.0,-46.0
351073,Western Bulldogs,2002.0,12.0,Port Adelaide Power,13,L,40.0,8.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,84.0,43394.0,2002-06-29,43.0,-46.0
516955,Adelaide Crows,2003.0,74.0,Carlton Blues,13,W,24.0,30.0,10.0,4.0,29.0,0.0,1.0,3.0,2.0,5.0,5.0,4.0,2.0,1.0,1.0,2.0,12.0,18.0,0.0,1.0,2.0,1.0,0.0,100.0,45396.0,2003-06-29,140.0,42.0
564437,West Coast Eagles,2002.0,65.0,Adelaide Crows,13,W,22.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,7.0,0.0,0.0,84.0,45435.0,2002-06-30,29.0,18.0
503699,Brisbane Lions,2003.0,281.0,Richmond Tigers,13,W,11.0,12.0,7.0,2.0,9.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,8.0,6.0,2.0,7.0,3.0,0.0,2.0,97.0,45695.0,2003-06-28,110.0,43.0
554901,Brisbane Lions,2003.0,121.0,Richmond Tigers,13,W,15.0,7.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0,8.0,0.0,0.0,100.0,45747.0,2003-06-28,46.0,43.0
8337,Brisbane Lions,2003.0,20.0,Richmond Tigers,13,W,9.0,7.0,3.0,6.0,8.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,0.0,0.0,3.0,0.0,0.0,97.0,44421.0,2003-06-28,71.0,43.0
513896,Brisbane Lions,2003.0,109.0,Richmond Tigers,13,W,5.0,14.0,4.0,10.0,19.0,0.0,0.0,0.0,5.0,3.0,7.0,1.0,2.0,1.0,1.0,0.0,3.0,20.0,0.0,0.0,2.0,2.0,0.0,100.0,45864.0,2003-06-28,94.0,43.0
549760,Brisbane Lions,2003.0,176.0,Richmond Tigers,13,W,23.0,8.0,4.0,4.0,7.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,8.0,4.0,1.0,0.0,6.0,1.0,0.0,100.0,45669.0,2003-06-28,41.0,43.0
504379,Carlton Blues,2003.0,53.0,Adelaide Crows,13,L,20.0,2.0,4.0,2.0,-1.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,35.0,45500.0,2003-06-29,27.0,-42.0
514797,Carlton Blues,2003.0,54.0,Adelaide Crows,13,L,25.0,5.0,3.0,2.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,97.0,45513.0,2003-06-29,49.0,-42.0
458773,Essendon Bombers,2003.0,21.0,Geelong Cats,13,W,29.0,8.0,4.0,5.0,8.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,2.0,3.0,75.0,44772.0,2003-06-27,62.0,36.0
583647,Essendon Bombers,2003.0,191.0,Geelong Cats,13,W,6.0,12.0,4.0,4.0,11.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,6.0,8.0,1.0,0.0,10.0,0.0,0.0,100.0,45955.0,2003-06-27,68.0,36.0
533270,Essendon Bombers,2003.0,88.0,Geelong Cats,13,W,7.0,9.0,7.0,4.0,8.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,0.0,5.0,8.0,1.0,1.0,2.0,0.0,1.0,57.0,45890.0,2003-06-27,54.0,36.0
472884,Fremantle Dockers,2003.0,25.0,Hawthorn Hawks,13,L,35.0,9.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,81.0,44928.0,2003-06-29,37.0,-30.0
430334,Geelong Cats,2003.0,7.0,Essendon Bombers,13,L,26.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,6.0,0.0,1.0,74.0,44395.0,2003-06-27,26.0,-36.0
510503,Hawthorn Hawks,2003.0,126.0,Fremantle Dockers,13,W,19.0,7.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,5.0,3.0,0.0,2.0,2.0,0.0,2.0,100.0,45487.0,2003-06-29,33.0,30.0
556571,Hawthorn Hawks,2003.0,196.0,Fremantle Dockers,13,W,34.0,13.0,7.0,6.0,14.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,8.0,11.0,0.0,1.0,3.0,0.0,0.0,100.0,45552.0,2003-06-29,84.0,30.0
540751,Melbourne Demons,2003.0,105.0,St Kilda Saints,13,W,23.0,13.0,5.0,5.0,13.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,1.0,3.0,1.0,0.0,6.0,13.0,0.0,0.0,2.0,0.0,1.0,88.0,45721.0,2003-06-28,79.0,42.0
523605,Melbourne Demons,2003.0,110.0,St Kilda Saints,13,W,3.0,7.0,4.0,14.0,16.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,11.0,8.0,1.0,0.0,4.0,1.0,0.0,100.0,45357.0,2003-06-28,71.0,42.0
565965,North Melbourne Kangaroos,2003.0,18.0,West Coast Eagles,13,L,12.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,25.0,45903.0,2003-06-29,27.0,-9.0
530347,Port Adelaide Power,2003.0,170.0,Sydney Swans,13,W,2.0,7.0,4.0,5.0,7.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,6.0,6.0,2.0,0.0,3.0,0.0,0.0,100.0,45942.0,2003-06-28,42.0,39.0
24331,Richmond Tigers,2003.0,26.0,Brisbane Lions,13,L,35.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,0.0,100.0,44590.0,2003-06-28,34.0,-43.0
501727,Richmond Tigers,2003.0,85.0,Brisbane Lions,13,L,44.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,45.0,45604.0,2003-06-28,30.0,-43.0
71961,St Kilda Saints,2003.0,32.0,Melbourne Demons,13,L,23.0,8.0,5.0,4.0,7.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,5.0,7.0,1.0,3.0,1.0,1.0,1.0,100.0,44239.0,2003-06-28,71.0,-42.0
562041,Sydney Swans,2003.0,141.0,Port Adelaide Power,13,L,23.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,70.0,45773.0,2003-06-28,31.0,-39.0
527395,West Coast Eagles,2003.0,159.0,North Melbourne Kangaroos,13,W,17.0,18.0,4.0,3.0,16.0,1.0,1.0,0.0,8.0,2.0,7.0,3.0,2.0,1.0,1.0,0.0,8.0,4.0,2.0,1.0,2.0,0.0,0.0,89.0,45422.0,2003-06-29,112.0,9.0
534123,West Coast Eagles,2003.0,206.0,North Melbourne Kangaroos,13,W,6.0,11.0,1.0,6.0,12.0,0.0,0.0,0.0,9.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,11.0,5.0,0.0,0.0,2.0,0.0,0.0,95.0,45331.0,2003-06-29,87.0,9.0
562933,Western Bulldogs,2003.0,66.0,Collingwood Magpies,13,L,30.0,13.0,8.0,4.0,12.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,5.0,1.0,1.0,0.0,3.0,16.0,0.0,0.0,2.0,1.0,0.0,87.0,45838.0,2003-06-28,81.0,-43.0
351098,Western Bulldogs,2003.0,24.0,Collingwood Magpies,13,L,40.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0,43394.0,2003-06-28,27.0,-43.0
94586,Adelaide Crows,2004.0,9.0,Western Bulldogs,13,W,44.0,9.0,7.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,1.0,2.0,1.0,0.0,1.0,50.0,43407.0,2004-06-20,58.0,32.0
553209,Collingwood Magpies,2005.0,94.0,Essendon Bombers,16,L,1.0,10.0,2.0,4.0,14.0,2.0,1.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,4.0,9.0,0.0,2.0,2.0,0.0,0.0,76.0,45469.0,2005-07-15,62.0,-26.0
108814,Collingwood Magpies,2005.0,93.0,Essendon Bombers,16,L,3.0,9.0,2.0,2.0,11.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,99.0,44312.0,2005-07-15,53.0,-26.0
98190,Collingwood Magpies,2005.0,24.0,Essendon Bombers,16,L,27.0,6.0,3.0,7.0,13.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,1.0,4.0,1.0,1.0,81.0,44381.0,2005-07-15,64.0,-26.0
584926,Collingwood Magpies,2005.0,196.0,Essendon Bombers,16,L,14.0,6.0,2.0,3.0,9.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,6.0,3.0,1.0,0.0,7.0,0.0,0.0,100.0,45943.0,2005-07-15,46.0,-26.0
105817,Brisbane Lions,2004.0,65.0,Geelong Cats,13,L,30.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,100.0,43615.0,2004-06-19,19.0,-27.0
513917,Brisbane Lions,2004.0,130.0,Geelong Cats,13,L,5.0,5.0,1.0,8.0,8.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,6.0,9.0,0.0,0.0,2.0,1.0,1.0,76.0,45864.0,2004-06-19,51.0,-27.0
38796,Brisbane Lions,2004.0,17.0,Geelong Cats,13,L,25.0,2.0,0.0,7.0,4.0,1.0,0.0,13.0,3.0,0.0,1.0,5.0,2.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,44447.0,2004-06-19,50.0,-27.0
549782,Brisbane Lions,2004.0,198.0,Geelong Cats,13,L,23.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,49.0,45669.0,2004-06-19,29.0,-27.0
8360,Brisbane Lions,2004.0,43.0,Geelong Cats,13,L,9.0,6.0,0.0,2.0,3.0,0.0,2.0,0.0,5.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,100.0,44421.0,2004-06-19,45.0,-27.0
34786,Carlton Blues,2004.0,46.0,Richmond Tigers,13,W,15.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,5.0,0.0,0.0,6.0,0.0,0.0,100.0,45071.0,2004-06-19,31.0,31.0
514819,Carlton Blues,2004.0,76.0,Richmond Tigers,13,W,25.0,15.0,10.0,1.0,11.0,8.0,5.0,0.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,3.0,4.0,11.0,2.0,8.0,1.0,0.0,0.0,100.0,45513.0,2004-06-19,124.0,31.0
44653,Brisbane Lions,2019.0,89.0,Greater Western Sydney Giants,16,W,31.0,10.0,7.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,6.0,3.0,0.0,15.0,0.0,0.0,98.0,43290.0,2019-07-07,55.0,20.0
